"variable","year","value","type","category","units","region","average.var.name","data.type"
"lob.land.nmfs",1972,245,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",1973,246.5,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",1974,293.7,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",1975,269.4,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",1976,217.5,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",1977,289.6,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",1978,362.2,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",1979,366.4,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",1980,374.3,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",1981,458.5,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",1982,496.3,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",1983,841,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",1984,912.5,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",1985,760.2,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",1986,751.2,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",1987,787.3,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",1988,931.6,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",1989,951.1,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",1990,1200.1,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",1991,1212.9,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",1992,1106.6,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",1993,987.5,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",1994,1003.4,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",1995,1150.4,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",1996,1310.3,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",1997,1573.1,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",1998,1685.3,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",1999,1177.4,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",2000,632.1,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",2001,603.2,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",2002,484,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",2003,304.4,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",2004,293.5,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",2005,323.8,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",2006,359.7,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",2007,258,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",2008,193.4,"prey","invertebrate","t","Connecticut","","landings"
"lob.land.nmfs",2009,194.6,"prey","invertebrate","t","Connecticut","","landings"
"lob.trap",1,1,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1981,15815,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1982,14831,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1983,19998,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1984,66709,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1985,65262,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1986,65826,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1987,70646,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1988,79154,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1989,83915,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1990,100360,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1991,101290,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1992,107668,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1993,115224,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1994,110805,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1995,119983,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1996,130360,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1997,133770,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1998,158527,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",1999,162149,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",2000,122386,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",2001,121501,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",2002,117731,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",2003,85048,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",2004,84071,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",2005,83946,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",2006,90421,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.trap",2007,81792,"effort","","#","Connecticut","lob.trap","stockassessment"
"lob.land",1,1,"prey","invertebrate","t","s Gulf St Lawrence","","landings"
"lob.land",1984,13916.6,"prey","invertebrate","t","s Gulf St Lawrence","","landings"
"lob.land",1985,15934.6,"prey","invertebrate","t","s Gulf St Lawrence","","landings"
"lob.land",1986,18274.8,"prey","invertebrate","t","s Gulf St Lawrence","","landings"
"lob.land",1987,19301.6,"prey","invertebrate","t","s Gulf St Lawrence","","landings"
"lob.land",1988,20192.7,"prey","invertebrate","t","s Gulf St Lawrence","","landings"
"lob.land",1989,21556,"prey","invertebrate","t","s Gulf St Lawrence","","landings"
"lob.land",1990,22226.7,"prey","invertebrate","t","s Gulf St Lawrence","","landings"
"lob.land",1991,21575.9,"prey","invertebrate","t","s Gulf St Lawrence","","landings"
"lob.land",1992,19566.8,"prey","invertebrate","t","s Gulf St Lawrence","","landings"
"lob.land",1993,19727.7,"prey","invertebrate","t","s Gulf St Lawrence","","landings"
"lob.land",1994,18217.7,"prey","invertebrate","t","s Gulf St Lawrence","","landings"
"lob.land",1995,18352,"prey","invertebrate","t","s Gulf St Lawrence","","landings"
"lob.land",1996,17612.4,"prey","invertebrate","t","s Gulf St Lawrence","","landings"
"lob.land",1997,16901.6,"prey","invertebrate","t","s Gulf St Lawrence","","landings"
"lob.land",1998,18044.1,"prey","invertebrate","t","s Gulf St Lawrence","","landings"
"lob.land",1999,17427.7,"prey","invertebrate","t","s Gulf St Lawrence","","landings"
"lob.land",2000,17790.1,"prey","invertebrate","t","s Gulf St Lawrence","","landings"
"lob.land",2001,17677.8,"prey","invertebrate","t","s Gulf St Lawrence","","landings"
"lob.land",2002,17745.4,"prey","invertebrate","t","s Gulf St Lawrence","","landings"
"lob.land",2003,17021.8,"prey","invertebrate","t","s Gulf St Lawrence","","landings"
"lob.land",2004,16375.4,"prey","invertebrate","t","s Gulf St Lawrence","","landings"
"lob.land",2005,15589.8,"prey","invertebrate","t","s Gulf St Lawrence","","landings"
"lob.land",2006,17279.3,"prey","invertebrate","t","s Gulf St Lawrence","","landings"
"lob.land",2007,16896.4,"prey","invertebrate","t","s Gulf St Lawrence","","landings"
"lob.land",2008,18129.1,"prey","invertebrate","t","s Gulf St Lawrence","","landings"
"lob.land",2009,19690.2,"prey","invertebrate","t","s Gulf St Lawrence","","landings"
"lob.trap",1,1,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",1967,1095685,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",1968,1095685,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",1969,1095685,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",1970,1095685,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",1971,1095685,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",1972,1095685,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",1973,1095685,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",1974,1095685,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",1975,1095685,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",1976,1095685,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",1977,1095685,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",1978,1095685,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",1979,1095685,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",1980,1095685,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",1981,1095685,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",1982,1095685,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",1983,1095685,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",1984,1095685,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",1985,1095685,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",1986,1095685,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",1987,1095685,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",1988,1095685,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",1989,1095685,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",1990,1095685,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",1991,1095685,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",1992,1095685,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",1993,1095685,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",1994,1095685,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",1995,1095685,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",1996,1095685,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",1997,1095685,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",1998,1077420,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",1999,1059155,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",2000,1040890,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",2001,1040890,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",2002,1040890,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",2003,1040890,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",2004,1040890,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",2005,1040890,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",2006,1040890,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",2007,1040890,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",2008,1040890,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",2009,1040890,"effort","","#","s Gulf St Lawrence","",""
"lob.trap",2010,1040890,"effort","","#","s Gulf St Lawrence","",""
"lob.abund",1999,1.244154852,"prey","invertebrate","#/tow","Nova Scotia","","trawlsurvey"
"lob.abund",2000,0.535900738,"prey","invertebrate","#/tow","Nova Scotia","","trawlsurvey"
"lob.abund",2001,1.070133226,"prey","invertebrate","#/tow","Nova Scotia","","trawlsurvey"
"lob.abund",2002,1.636588155,"prey","invertebrate","#/tow","Nova Scotia","","trawlsurvey"
"lob.abund",2003,4.355547061,"prey","invertebrate","#/tow","Nova Scotia","","trawlsurvey"
"lob.abund",2004,2.379840188,"prey","invertebrate","#/tow","Nova Scotia","","trawlsurvey"
"lob.abund",2005,0.841120588,"prey","invertebrate","#/tow","Nova Scotia","","trawlsurvey"
"lob.abund",2006,2.16794648,"prey","invertebrate","#/tow","Nova Scotia","","trawlsurvey"
"lob.abund",2007,1.015655933,"prey","invertebrate","#/tow","Nova Scotia","","trawlsurvey"
"lob.abund",2008,2.177440438,"prey","invertebrate","#/tow","Nova Scotia","","trawlsurvey"
"lob.abund",2009,2.974924382,"prey","invertebrate","#/tow","Nova Scotia","","trawlsurvey"
"lob.abund",2010,1.723781447,"prey","invertebrate","#/tow","Nova Scotia","","trawlsurvey"
"lob.bio",1999,0.968508175,"prey","invertebrate","kg/tow","Nova Scotia","","trawlsurvey"
"lob.bio",2000,0.508073306,"prey","invertebrate","kg/tow","Nova Scotia","","trawlsurvey"
"lob.bio",2001,1.19460005,"prey","invertebrate","kg/tow","Nova Scotia","","trawlsurvey"
"lob.bio",2002,1.522281643,"prey","invertebrate","kg/tow","Nova Scotia","","trawlsurvey"
"lob.bio",2003,2.945691796,"prey","invertebrate","kg/tow","Nova Scotia","","trawlsurvey"
"lob.bio",2004,2.113688526,"prey","invertebrate","kg/tow","Nova Scotia","","trawlsurvey"
"lob.bio",2005,1.354291302,"prey","invertebrate","kg/tow","Nova Scotia","","trawlsurvey"
"lob.bio",2006,2.242096455,"prey","invertebrate","kg/tow","Nova Scotia","","trawlsurvey"
"lob.bio",2007,1.293540266,"prey","invertebrate","kg/tow","Nova Scotia","","trawlsurvey"
"lob.bio",2008,1.940202711,"prey","invertebrate","kg/tow","Nova Scotia","","trawlsurvey"
"lob.bio",2009,2.406366982,"prey","invertebrate","kg/tow","Nova Scotia","","trawlsurvey"
"lob.bio",2010,1.75657842,"prey","invertebrate","kg/tow","Nova Scotia","","trawlsurvey"
"lob.land",1,1,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1950,8198,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1951,9119,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1952,8774,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1953,9276,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1954,8667,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1955,8414,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1956,8143,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1957,6397,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1958,6025,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1959,6400,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1960,6738,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1961,6241,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1962,6715,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1963,7108,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1964,6673,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1965,6120,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1966,5441,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1967,5080,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1968,5506,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1969,6816,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1970,7399,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1971,7061,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1972,6409,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1973,6591,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1974,6010,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1975,6211,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1976,5605,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1977,5360,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1978,4505,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1979,5254,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1980,5059,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1981,5556,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1982,6363,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1983,7758,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1984,8876,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1985,10679,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1986,13284,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1987,15087,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1988,15953,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1989,15959,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1990,17177,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1991,19029.944,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1992,15497.22,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1993,14871.017,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1994,16258.331,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1995,15185.684,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1996,15881,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1997,16304,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1998,18486,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",1999,19819,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",2000,20657,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",2001,24468,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",2002,27537,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",2003,25966,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",2004,26216,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",2005,27216,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",2006,28442,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",2007,28375,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.land",2008,31511,"prey","invertebrate","t","Nova Scotia","","landings"
"lob.trap",1,1,"effort","","#","Nova Scotia","",""
"lob.trap",1968,799180,"effort","","#","Nova Scotia","",""
"lob.trap",1969,799180,"effort","","#","Nova Scotia","",""
"lob.trap",1970,799180,"effort","","#","Nova Scotia","",""
"lob.trap",1971,799180,"effort","","#","Nova Scotia","",""
"lob.trap",1972,799180,"effort","","#","Nova Scotia","",""
"lob.trap",1973,799180,"effort","","#","Nova Scotia","",""
"lob.trap",1974,799180,"effort","","#","Nova Scotia","",""
"lob.trap",1975,799180,"effort","","#","Nova Scotia","",""
"lob.trap",1976,799180,"effort","","#","Nova Scotia","",""
"lob.trap",1977,799180,"effort","","#","Nova Scotia","",""
"lob.trap",1978,799180,"effort","","#","Nova Scotia","",""
"lob.trap",1979,799180,"effort","","#","Nova Scotia","",""
"lob.trap",1980,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1981,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1982,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1983,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1984,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1985,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1986,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1987,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1988,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1989,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1990,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1991,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1992,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1993,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1994,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1995,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1996,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1997,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1998,807193,"effort","","#","Nova Scotia","",""
"lob.trap",1999,807193,"effort","","#","Nova Scotia","",""
"lob.trap",2000,807193,"effort","","#","Nova Scotia","",""
"lob.trap",2001,807193,"effort","","#","Nova Scotia","",""
"lob.trap",2002,807193,"effort","","#","Nova Scotia","",""
"lob.trap",2003,807193,"effort","","#","Nova Scotia","",""
"lob.trap",2004,807193,"effort","","#","Nova Scotia","",""
"lob.trap",2005,807193,"effort","","#","Nova Scotia","",""
"lob.trap",2006,807193,"effort","","#","Nova Scotia","",""
"lob.trap",2007,807193,"effort","","#","Nova Scotia","",""
"lob.trap",2008,807193,"effort","","#","Nova Scotia","",""
"lob.trap",2009,807193,"effort","","#","Nova Scotia","",""
"lob.trap",2010,807193,"effort","","#","Nova Scotia","",""
"lob.land.eleven",1976,343.45132,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",1977,343.52463,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",1978,399.74695,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",1979,477.57617,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",1980,484.12894,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",1981,350.28864,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",1982,354.67941,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",1983,415.23001,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",1984,367.78494,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",1985,361.37659,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",1986,348.49094,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",1987,294.56854,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",1988,346.47336,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",1989,387.58551,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",1990,335.82297,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",1991,437.40381,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",1992,504.42743,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",1993,534.74048,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",1994,495.93686,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",1995,459.28876,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",1996,468.00351,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",1997,444.31656,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",1998,522.14148,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",1999,469.0547,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",2000,530.04627,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",2001,594.66525,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",2002,650.05398,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",2003,699.1114,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",2004,715.49669,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",2005,857.19223,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",2006,918.02595,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",2007,908.26953,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",2008,1009.90112,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",2009,1001.3236,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",2010,1114.22934,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.eleven",2011,672.81593,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",1,1,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",1976,734.79965,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",1977,701.50217,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",1978,731.43234,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",1979,888.13797,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",1980,845.14017,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",1981,643.54706,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",1982,544.79178,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",1983,685.23001,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",1984,675.20068,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",1985,710.25299,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",1986,671.0752,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",1987,597.93933,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",1988,676.13629,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",1989,721.29337,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",1990,663.46341,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",1991,845.94315,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",1992,931.16901,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",1993,823.95395,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",1994,778.07169,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",1995,770.74942,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",1996,695.5316,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",1997,617.2379,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",1998,687.98418,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",1999,610.26716,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",2000,636.6951,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",2001,708.75307,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",2002,761.89014,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",2003,785.33294,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",2004,777.85313,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",2005,923.71405,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",2006,978.72222,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",2007,944.49288,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",2008,1053.43328,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",2009,1052.94748,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",2010,1172.13145,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.sum",2011,704.2815,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1953,141.57303,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1954,172.92134,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1955,210.33708,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1956,198.20224,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1957,138.53932,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1958,148.65169,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1959,93.03371,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1960,147.64044,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1961,97.07865,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1962,126.4045,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1963,126.4045,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1964,170.89888,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1965,97.07865,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1966,92.02247,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1967,62.69663,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1968,46.51685,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1969,64.7191,"prey","invertebrate","t","Newfoundland","","landings"
"lob.land.ten",1970,50.5618,"prey","invertebrate","t","Newfoundland","","landings"
